1	 0.	 -50.	 0.
2	 0.	 50.	 0.
3	 0.	 -48.	 0.
4	 0.	 48.	 0.
5	 -1.49577332	 -49.977623	 0.
6	 -2.99020767	 -49.9105072	 0.
7	 -4.48196554	 -49.7987137	 0.
8	 -5.9697113	 -49.6423454	 0.
9	 -7.45211315	 -49.4415398	 0.
10	 -8.927845	 -49.1964798	 0.
11	 -10.3955841	 -48.9073792	 0.
12	 -11.8540192	 -48.574501	 0.
13	 -13.3018427	 -48.198143	 0.
14	 -14.7377586	 -47.7786407	 0.
15	 -16.1604824	 -47.3163681	 0.
16	 -17.5687408	 -46.8117447	 0.
17	 -18.9612732	 -46.2652168	 0.
18	 -20.336832	 -45.6772728	 0.
19	 -21.6941872	 -45.0484428	 0.
20	 -23.0321217	 -44.3792877	 0.
21	 -24.3494415	 -43.6704102	 0.
22	 -25.6449642	 -42.9224396	 0.
23	 -26.9175301	 -42.1360474	 0.
24	 -28.1660023	 -41.3119392	 0.
25	 -29.3892632	 -40.4508514	 0.
26	 -30.5862141	 -39.5535507	 0.
27	 -31.7557888	 -38.6208496	 0.
28	 -32.8969345	 -37.6535721	 0.
29	 -34.0086365	 -36.6525917	 0.
30	 -35.0898933	 -35.6188049	 0.
31	 -36.1397438	 -34.5531311	 0.
32	 -37.1572418	 -33.4565315	 0.
33	 -38.1414795	 -32.3299789	 0.
34	 -39.0915756	 -31.17449	 0.
35	 -40.0066757	 -29.9910946	 0.
36	 -40.8859711	 -28.7808533	 0.
37	 -41.7286644	 -27.5448494	 0.
38	 -42.5340042	 -26.2841892	 0.
39	 -43.3012695	 -25.	 0.
40	 -44.0297775	 -23.6934338	 0.
41	 -44.7188721	 -22.3656578	 0.
42	 -45.3679352	 -21.0178623	 0.
43	 -45.976387	 -19.6512508	 0.
44	 -46.5436859	 -18.2670517	 0.
45	 -47.0693245	 -16.8664989	 0.
46	 -47.5528259	 -15.4508495	 0.
47	 -47.993763	 -14.0213699	 0.
48	 -48.3917389	 -12.5793381	 0.
49	 -48.7463951	 -11.1260471	 0.
50	 -49.0574188	 -9.66279602	 0.
51	 -49.3245316	 -8.19089603	 0.
52	 -49.5474892	 -6.71166325	 0.
53	 -49.7260933	 -5.22642326	 0.
54	 -49.8601913	 -3.73650479	 0.
55	 -49.9496536	 -2.24324155	 0.
56	 -49.9944038	 -0.747970343	 0.
57	 -49.9944038	 0.747970343	 0.
58	 -49.9496536	 2.24324155	 0.
59	 -49.8601913	 3.73650479	 0.
60	 -49.7260933	 5.22642326	 0.
61	 -49.5474892	 6.71166325	 0.
62	 -49.3245316	 8.19089603	 0.
63	 -49.0574188	 9.66279602	 0.
64	 -48.7463951	 11.1260471	 0.
65	 -48.3917389	 12.5793381	 0.
66	 -47.993763	 14.0213699	 0.
67	 -47.5528259	 15.4508495	 0.
68	 -47.0693245	 16.8664989	 0.
69	 -46.5436859	 18.2670517	 0.
70	 -45.976387	 19.6512508	 0.
71	 -45.3679352	 21.0178623	 0.
72	 -44.7188721	 22.3656578	 0.
73	 -44.0297775	 23.6934338	 0.
74	 -43.3012695	 25.	 0.
75	 -42.5340042	 26.2841892	 0.
76	 -41.7286644	 27.5448494	 0.
77	 -40.8859711	 28.7808533	 0.
78	 -40.0066757	 29.9910946	 0.
79	 -39.0915756	 31.17449	 0.
80	 -38.1414795	 32.3299789	 0.
81	 -37.1572418	 33.4565315	 0.
82	 -36.1397438	 34.5531311	 0.
83	 -35.0898933	 35.6188049	 0.
84	 -34.0086365	 36.6525917	 0.
85	 -32.8969345	 37.6535721	 0.
86	 -31.7557888	 38.6208496	 0.
87	 -30.5862141	 39.5535507	 0.
88	 -29.3892632	 40.4508514	 0.
89	 -28.1660023	 41.3119392	 0.
90	 -26.9175301	 42.1360474	 0.
91	 -25.6449642	 42.9224396	 0.
92	 -24.3494415	 43.6704102	 0.
93	 -23.0321217	 44.3792877	 0.
94	 -21.6941872	 45.0484428	 0.
