0.61417	0.12954	0.5203
0.68621	0.39617	0.52736
0.61524	0.1001	0.71176
0.6161	0.23971	0.61066
0.65267	0.38144	0.58439
0.66518	0.55634	0.5922
0.71113	0.76799	0
0.60446	0.10963	0.62556
0.60711	0.10895	0.47499
0.6084	0.14735	0.41982
0.62129	0.31236	0.48108
0.61092	0.24068	0.39326
0.58532	0.10979	0.40899
0.56334	0.17215	0.33044
0.54248	0.23709	0.28101
0.57758	0.32306	0.2354
0.59011	0.39988	0.1819
0.61439	0.10045	0.54604
0.57803	0.20596	0.43971
0.63991	0.2345	0.47246
0.68369	0.50041	0.49106
0.67406	0.38567	0.59114
0.61177	0.10563	0.63838
0.61474	0.09233	0.67221
0.66052	0.37899	0.58048
0.67181	0.39625	0.56533
0.69834	0.47401	0.85924
0.59394	0.11065	0.37733
0.57075	0.13963	0.33736
0.59982	0.18634	0.2815
0.59912	0.17954	0.33505
0.60649	0.2504	0.33081
0.61403	0.0906	0.6814
0.64146	0.2835	0.62413
0.66132	0.37544	0.59301
0.64136	0.35719	0.64387
0.69145	0.39754	0.5333
0.61468	0.11691	0.60809
0.61608	0.13322	0.64894
0.64363	0.38342	0.56229
0.62585	0.29335	0.68619
0.60836	0.2902	0.54285
0.59731	0.10736	0.40278
0.59629	0.13369	0.5018
0.59689	0.17848	0.36985
0.59973	0.24004	0.34159
0.59931	0.1853	0.32294
0.6124	0.10125	0.67646
0.62197	0.2242	0.62857
0.64217	0.27578	0.79203
0.65077	0.48617	0.56405
0.63794	0.47513	0.49706
0.61418	0.09432	0.59029
0.63048	0.22046	0.77421
0.65387	0.37198	0.58099
0.65956	0.36995	0.66427
0.68987	0.6112	0.58373
0.61403	0.10873	0.49501
0.60561	0.12131	0.56061
0.61826	0.1482	0.56978
0.61834	0.16881	0.59765
0.614	0.28387	0.46962
0.61188	0.10825	0.77684
0.61481	0.13414	0.7749
0.65345	0.36148	0.57459
0.65255	0.48624	0.61534
0.66491	0.62874	0.48325
0.61339	0.10267	0.57841
0.61207	0.1284	0.43523
0.60427	0.18969	0.49074
0.61932	0.31352	0.49942
0.60584	0.2502	0.41782
0.5785	0.10585	0.40414
0.55195	0.1621	0.33635
0.57684	0.24958	0.29163
0.58301	0.33753	0.20113
0.61917	0.32631	0.22462
0.61194	0.11069	0.36641
0.61622	0.16194	0.32803
0.61185	0.13391	0.34694
0.60704	0.14299	0.32916
0.63249	0.23595	0.41015
0.61431	0.10515	0.43011
0.6135	0.12506	0.40972
0.63113	0.21756	0.38728
0.59901	0.14627	0.40917
0.62894	0.18991	0.50222
0.59464	0.10913	0.396
0.58576	0.15639	0.29835
0.58552	0.2446	0.27735
0.60983	0.2874	0.22057
0.59423	0.31208	0.21332
0.61437	0.11186	0.42685
0.60697	0.14208	0.38415
0.63074	0.17146	0.47397
0.6378	0.2705	0.45444
0.65523	0.30016	0.49897
0.61319	0.10281	0.49731
0.62801	0.23539	0.50448
0.63564	0.21793	0.49861
0.61673	0.21468	0.56233
0.66942	0.36754	0.53833
0.58559	0.10844	0.36371
0.59646	0.14942	0.29449
0.59149	0.20419	0.27528
0.60801	0.29632	0.25055
0.6086	0.20868	0.31907
0.61392	0.10217	0.52419
0.61706	0.1435	0.56568
0.61172	0.2938	0.49881
0.65532	0.37831	0.58366
0.66958	0.40141	0.56108
0.6146	0.09576	0.51333
0.61868	0.13985	0.51345
0.65534	0.37367	0.58608
0.69333	0.51203	0.45082
0.66454	0.34322	0.53989
0.61402	0.10452	0.36048
0.61653	0.13945	0.30451
0.60113	0.18988	0.30002
0.6156	0.20821	0.32432
0.61228	0.14027	0.36398
0.61515	0.09209	0.53108
0.62254	0.21397	0.46163
0.66056	0.40435	0.53189
0.66953	0.35966	0.58153
0.67983	0.31516	0.57257
0.60882	0.10624	0.40591
0.58603	0.14432	0.32388
0.60769	0.1207	0.35556
0.62048	0.21008	0.34895
0.59726	0.21307	0.32863
0.58766	0.11006	0.37674
0.60075	0.14141	0.31823
0.58665	0.19698	0.27291
0.61142	0.21811	0.24387
0.6156	0.23325	0.2795
0.61009	0.10354	0.4281
0.61176	0.13015	0.44727
0.61802	0.1463	0.50518
0.61643	0.11287	0.46581
0.67111	0.38053	0.50498
0.61433	0.09143	0.5058
0.61573	0.1214	0.46341
0.62265	0.2046	0.53471
0.624	0.16583	0.54324
0.6679	0.4141	0.43147
0.5794	0.10738	0.38428
0.58587	0.15233	0.34296
0.5782	0.22262	0.2969
0.61453	0.19914	0.30667
0.6024	0.27279	0.28602
0.61449	0.09579	0.48445
0.61578	0.13275	0.55029
0.65507	0.40924	0.57072
0.66714	0.37536	0.57038
0.6901	0.43506	0.55937
0.61448	0.10563	0.61263
0.61295	0.12079	0.77567
0.65629	0.37811	0.5837
0.66749	0.3458	0.57109
0.66626	0.34164	0.52844
0.60974	0.10966	0.3781
0.58991	0.15248	0.36928
0.58506	0.20333	0.29402
0.61404	0.17131	0.32572
0.60145	0.196	0.3419
0.61318	0.10204	0.69787
0.62795	0.25968	0.60667
0.64451	0.32363	0.55039
0.64944	0.34279	0.5783
0.65855	0.30831	0.56165
0.61238	0.10762	0.77875
0.6339	0.26592	0.56405
0.64018	0.33573	0.6378
0.67224	0.41715	0.49147
0.67383	0.48756	0.53593
0.6113	0.10994	0.38346
0.60993	0.14157	0.3548
0.61427	0.10446	0.41075
0.61152	0.13136	0.40787
0.65967	0.33928	0.51288
0.61566	0.11375	0.60079
0.64156	0.29094	0.61908
0.64162	0.34308	0.60906
0.67753	0.56868	0.63321
0.68706	0.65416	0.49909
0.59795	0.1075	0.39799
0.59848	0.14162	0.40006
0.60366	0.13766	0.47296
0.58626	0.13713	0.39269
0.62485	0.20555	0.46619
0.58896	0.10932	0.40563
0.59861	0.17931	0.30662
0.58987	0.20436	0.3034
0.59843	0.21751	0.29787
0.60978	0.28068	0.30256
0.61346	0.09651	0.71528
0.61254	0.11397	0.46176
0.61084	0.22579	0.46421
0.61263	0.26593	0.46469
0.63308	0.36797	0.41007
0.60867	0.10376	0.60043
0.62082	0.1883	0.61891
0.62958	0.23632	0.65264
0.68223	0.50544	0.4874
0.65776	0.36031	0.5478
0.57884	0.10327	0.40045
0.56615	0.14667	0.33955
0.57664	0.21881	0.29346
0.59029	0.2683	0.28939
0.60715	0.21793	0.32983
0.61496	0.10197	0.67939
0.63076	0.2395	0.48408
0.6598	0.38562	0.54777
0.62166	0.31087	0.52541
0.67947	0.46095	0.5202
0.60414	0.10654	0.76707
0.62193	0.1948	0.61132
0.62548	0.20284	0.67273
0.65839	0.33519	0.70374
0.69113	0.5432	0.59979
0.61257	0.11048	0.4064
0.59303	0.12511	0.40575
0.60486	0.12894	0.37608
0.5857	0.19942	0.31958
0.61354	0.22272	0.43805
0.60951	0.11417	0.56917
0.61094	0.17447	0.61995
0.63209	0.29796	0.57569
0.6637	0.35968	0.60897
0.67867	0.34042	0.6036
0.61458	0.08354	0.57706
0.61852	0.24287	0.70432
0.63626	0.3064	0.55251
0.64057	0.45239	0.60429
0.70053	0.59883	0.57679
0.60981	0.10056	0.54445
0.61535	0.13857	0.48424
0.61398	0.1351	0.51665
0.62937	0.22018	0.53963
0.6346	0.29252	0.42614
0.61465	0.08934	0.7412
0.61647	0.23719	0.6127
0.63849	0.28331	0.73867
0.65292	0.50619	0.63092
0.68329	0.68721	0.46484
0.60822	0.10356	0.46796
0.60635	0.14269	0.577
0.61213	0.11827	0.47293
0.62856	0.18807	0.58259
0.64702	0.319	0.60579
0.59112	0.11029	0.48191
0.58567	0.14237	0.34348
0.5745	0.20209	0.29003
0.56617	0.23998	0.26477
0.59256	0.24804	0.29145
0.6029	0.111	0.58446
0.62111	0.2232	0.44859
0.62008	0.13309	0.64667
0.63711	0.15299	0.50037
0.71055	0.54281	0.45783
0.6055	0.10136	0.60745
0.61542	0.09235	0.60168
0.61596	0.18121	0.67924
0.5925	0.28364	0.44023
0.65556	0.29974	0.57475
0.60414	0.10559	0.40751
0.57091	0.13298	0.37307
0.57746	0.17713	0.38426
0.59752	0.17155	0.37223
0.5939	0.20782	0.3
0.61352	0.09535	0.60821
0.61533	0.14868	0.74269
0.62962	0.31544	0.6691
0.64916	0.27147	0.79483
0.6279	0.28292	0.70452
0.61058	0.11181	0.65984
0.60709	0.11732	0.78496
0.62369	0.30917	0.69336
0.63944	0.50977	0.58114
0.7079	0.78103	0
0.59846	0.10777	0.43974
0.58868	0.11972	0.53838
0.60679	0.12602	0.39613
0.60181	0.15001	0.41003
0.61243	0.29993	0.37571
0.61474	0.12111	0.61197
0.61603	0.1332	0.63811
0.65216	0.38631	0.58746
0.67975	0.75758	0
0.71003	0.76876	0
0.6151	0.10324	0.69399
0.6416	0.29505	0.61354
0.61603	0.19621	0.76052
0.63812	0.30276	0.593
0.6682	0.51326	0.50519
0.60073	0.1075	0.48918
0.59756	0.11837	0.45723
0.61544	0.13129	0.51169
0.61428	0.29395	0.48183
0.64238	0.3071	0.65297
0.61351	0.102	0.70569
0.61767	0.12076	0.72062
0.62322	0.18554	0.65166
0.69539	0.73419	0
0.69819	0.74668	0.36941
0.61359	0.0995	0.51493
0.61809	0.11026	0.51812
0.60134	0.14434	0.50229
0.64697	0.25399	0.49926
0.65967	0.28617	0.72648
0.59827	0.10793	0.38708
0.5933	0.1635	0.31465
0.58404	0.21116	0.26981
0.60787	0.25471	0.27118
0.60504	0.30238	0.2274
0.60962	0.11245	0.36778
0.6146	0.14483	0.36327
0.61442	0.12406	0.36327
0.61414	0.13029	0.36584
0.63636	0.25695	0.41155
0.61425	0.10907	0.41566
0.61418	0.14467	0.39497
0.62649	0.19721	0.39485
0.61658	0.14382	0.5112
0.63948	0.29939	0.47687
0.57977	0.10979	0.38769
0.58051	0.14032	0.31448
0.60017	0.20253	0.29084
0.59533	0.27123	0.25325
0.60609	0.25013	0.26776
0.61444	0.09141	0.43543
0.61662	0.12239	0.48636
0.61276	0.16202	0.43245
0.62209	0.14389	0.59619
0.62719	0.17946	0.55717
0.61429	0.09674	0.52023
0.62824	0.24009	0.4954
0.63435	0.19861	0.506
0.63976	0.26326	0.58813
0.68812	0.38093	0.56108
0.59945	0.10388	0.41032
0.6019	0.14601	0.32212
0.59115	0.19255	0.30069
0.60879	0.20187	0.2867
0.60892	0.17733	0.32054
0.61497	0.09858	0.52186
0.61839	0.14257	0.51015
0.61708	0.2422	0.5648
0.63608	0.38277	0.50181
0.64221	0.2676	0.66976
0.61502	0.0879	0.50277
0.62906	0.23982	0.44515
0.65676	0.36486	0.56564
0.68891	0.53695	0.46156
0.70675	0.47722	0.48876
0.6048	0.11183	0.38871
0.60714	0.13397	0.33769
0.61387	0.13102	0.3362
0.60581	0.14833	0.32175
0.60028	0.16605	0.31615
0.6153	0.10224	0.54323
0.62208	0.12141	0.56475
0.64241	0.35085	0.54423
0.62802	0.24116	0.78027
0.67635	0.35179	0.66204
0.61414	0.11288	0.38958
0.61303	0.13514	0.3909
0.61272	0.13799	0.38805
0.61498	0.12863	0.33522
0.63136	0.18799	0.42477
0.59528	0.10608	0.3964
0.59686	0.13942	0.34915
0.58529	0.24302	0.26402
0.59436	0.23624	0.27176
0.60675	0.25377	0.29633
0.61167	0.10322	0.42419
0.61118	0.12269	0.50146
0.60399	0.1243	0.4511
0.60995	0.20899	0.45657
0.63726	0.32444	0.45893
0.61242	0.10248	0.48144
0.60542	0.14924	0.42022
0.61827	0.11907	0.52653
0.64528	0.32327	0.53938
0.67042	0.37162	0.55479
0.58461	0.1051	0.37988
0.60031	0.13244	0.35576
0.59443	0.19352	0.29773
0.59282	0.23484	0.28896
0.60005	0.2021	0.32099
0.6142	0.1071	0.57519
0.61795	0.12718	0.57975
0.63517	0.34013	0.56348
0.67214	0.44871	0.49365
0.66512	0.43748	0.43805
0.61241	0.10966	0.60014
0.61517	0.12501	0.55848
0.61738	0.16019	0.67462
0.63756	0.27867	0.65224
0.65114	0.33131	0.5115
0.60817	0.10935	0.38402
0.60038	0.14456	0.3648
0.61195	0.12466	0.38517
0.60939	0.1566	0.42669
0.61009	0.17163	0.36746
0.61493	0.09897	0.54994
0.63177	0.23532	0.75311
0.63136	0.26099	0.62939
0.6328	0.2691	0.57649
0.66448	0.34984	0.64566
0.61445	0.09803	0.78188
0.6416	0.29441	0.61277
0.65654	0.39319	0.57809
0.63752	0.27744	0.76866
0.65004	0.32436	0.74476
0.58322	0.10625	0.40158
0.59697	0.14404	0.36542
0.61234	0.12045	0.39079
0.598	0.21234	0.39373
0.61723	0.20855	0.36955
0.61464	0.10255	0.70885
0.63108	0.26688	0.69845
0.65689	0.38353	0.58196
0.6527	0.34201	0.5923
0.68068	0.67952	0.51735
0.6124	0.10218	0.42749
0.61433	0.14039	0.40434
0.60391	0.13565	0.40792
0.64405	0.17987	0.47286
0.61224	0.19545	0.42349
0.60522	0.10097	0.40454
0.60144	0.16219	0.32393
0.59128	0.19019	0.31753
0.58828	0.20966	0.27715
0.60176	0.18081	0.33824
0.58769	0.10478	0.42852
0.62655	0.21414	0.74254
0.60095	0.15469	0.4429
0.67981	0.42846	0.52191
0.65233	0.33536	0.50234
0.61395	0.09929	0.68752
0.61607	0.18583	0.83007
0.61678	0.17179	0.81082
0.64206	0.34843	0.41947
0.63174	0.31717	0.5296
0.60266	0.1082	0.37965
0.59477	0.13242	0.41395
0.57738	0.13431	0.39956
0.60079	0.17024	0.31528
0.59725	0.18016	0.31991
0.61416	0.08396	0.85311
0.6264	0.20421	0.80538
0.61584	0.18604	0.70235
0.672	0.44063	0.50644
0.62303	0.24074	0.6619
0.61453	0.09392	0.74566
0.62483	0.21658	0.7661
0.62447	0.20565	0.7834
0.65352	0.30079	0.76138
0.70534	0.52657	0.76417
0.61352	0.10288	0.46709
0.61389	0.13628	0.48691
0.60342	0.13477	0.46665
0.64631	0.25729	0.45593
0.62937	0.27924	0.52271
0.61541	0.10278	0.66792
0.58083	0.16193	0.58356
0.63202	0.28182	0.60201
0.67513	0.57396	0.58208
0.66474	0.31563	0.70524
0.61478	0.09829	0.69604
0.64154	0.28979	0.6168
0.61989	0.18568	0.73424
0.67199	0.5393	0.66034
0.70887	0.77646	0
0.61463	0.11543	0.49115
0.62896	0.2457	0.46535
0.61598	0.12034	0.44237
0.62824	0.21595	0.43386
0.64258	0.24179	0.44729
0.61421	0.10341	0.69315
0.588	0.20041	0.59301
0.65396	0.37978	0.58122
0.67974	0.76908	0
0.71099	0.76234	0
0.61264	0.103	0.47658
0.61812	0.13226	0.51612
0.61354	0.16521	0.53979
0.61913	0.16448	0.59944
0.66853	0.33603	0.54935
0.60579	0.10658	0.3922
0.5891	0.15727	0.32858
0.57579	0.16347	0.32844
0.58998	0.17287	0.33109
0.60616	0.18257	0.39215
0.59051	0.10904	0.49862
0.59986	0.12003	0.74713
0.6338	0.32253	0.53148
0.61847	0.21897	0.45785
0.61722	0.20393	0.57305
0.57848	0.11121	0.49064
0.62494	0.23204	0.58051
0.63968	0.27414	0.55909
0.59362	0.25327	0.50715
0.65583	0.24893	0.87375
0.59667	0.10852	0.3935
0.59219	0.12521	0.34961
0.61387	0.11513	0.44851
0.59477	0.18374	0.36274
0.6133	0.29776	0.4195
0.61432	0.11373	0.80341
0.60712	0.11864	0.7477
0.64534	0.30673	0.71828
0.63581	0.30788	0.83571
0.65791	0.27225	0.97726
0.61451	0.0933	0.8032
0.626	0.20538	0.75585
0.64006	0.25826	0.81289
0.64762	0.46862	0.64311
0.66204	0.52842	0.5893
0.6136	0.0982	0.5441
0.58632	0.13304	0.46681
0.60791	0.14224	0.43261
0.64703	0.2764	0.54758
0.60651	0.24891	0.38482
0.61504	0.10539	0.70313
0.62869	0.2565	0.66231
0.65182	0.38282	0.58021
0.65641	0.41806	0.63221
0.67975	0.42174	0.62766
0.61278	0.10964	0.66816
0.61809	0.13277	0.6978
0.62135	0.16686	0.70277
0.67904	0.7755	0
0.70905	0.76771	0
0.61223	0.09675	0.5623
0.61558	0.08603	0.57307
0.64361	0.28093	0.44944
0.61996	0.15965	0.46693
0.69033	0.41483	0.57696
0.61509	0.1084	0.76875
0.618	0.10665	0.71637
0.62127	0.22247	0.73858
0.68008	0.74251	0
0.70997	0.77585	0
0.6054	0.11077	0.53596
0.61506	0.13458	0.50881
0.60493	0.2432	0.52888
0.6689	0.49821	0.48499
0.65386	0.41302	0.5613
0.60981	0.10729	0.56106
0.60588	0.14252	0.3228
0.60645	0.18258	0.27542
0.59747	0.18316	0.26672
0.61593	0.22135	0.27852
0.61016	0.10952	0.42119
0.61033	0.13374	0.3693
0.61332	0.12357	0.44323
0.61326	0.12032	0.4404
0.62586	0.23813	0.41561
0.61344	0.1058	0.40546
0.6026	0.14148	0.40169
0.59648	0.1395	0.41426
0.63768	0.23293	0.43944
0.61608	0.18132	0.54641
0.61125	0.10654	0.39069
0.60989	0.13286	0.33269
0.58479	0.21452	0.26588
0.60255	0.18082	0.32924
0.61578	0.25501	0.32537
0.6081	0.10711	0.40802
0.61479	0.13417	0.41149
0.63705	0.18978	0.50007
0.60311	0.15249	0.47304
0.66411	0.34766	0.44828
0.60097	0.10802	0.44321
0.61581	0.13983	0.51473
0.61639	0.12787	0.57612
0.64678	0.2532	0.49815
0.6212	0.27112	0.55668
0.6135	0.10891	0.39286
0.61805	0.16394	0.29052
0.61078	0.14703	0.32701
0.60681	0.12557	0.32694
0.61586	0.18397	0.33644
0.61489	0.10153	0.51118
0.61723	0.14666	0.50621
0.64177	0.27354	0.53841
0.66565	0.44694	0.47363
0.68331	0.40527	0.59116
0.61504	0.09234	0.52904
0.62744	0.21534	0.47245
0.63178	0.39145	0.53888
0.66953	0.37641	0.58606
0.68922	0.4034	0.52462
0.61408	0.10683	0.40875
0.61491	0.14145	0.33282
0.61553	0.14086	0.33213
0.61438	0.10214	0.39586
0.63927	0.17815	0.37034
0.61504	0.08885	0.51331
0.63407	0.31337	0.47449
0.62292	0.3471	0.57291
0.6696	0.3719	0.57453
0.66381	0.34683	0.6041
0.61418	0.10722	0.37468
0.6082	0.1368	0.34113
0.61464	0.11805	0.42868
0.61278	0.12822	0.3456
0.63698	0.22475	0.40907
0.59463	0.10767	0.40888
0.57038	0.14563	0.35468
0.60271	0.13121	0.35543
0.5944	0.23837	0.29889
0.61787	0.28068	0.3052
0.60473	0.10559	0.40631
0.595	0.14032	0.4749
0.6109	0.20653	0.43577
0.62136	0.18063	0.53702
0.6186	0.26094	0.48899
0.61375	0.09815	0.48716
0.62048	0.21364	0.42958
0.61681	0.26356	0.4696
0.64811	0.32521	0.53225
0.6679	0.38588	0.52213
0.61336	0.10892	0.40197
0.6	0.13257	0.34414
0.58959	0.18968	0.31343
0.59564	0.20067	0.34705
0.60816	0.2204	0.33486
0.61411	0.08942	0.51891
0.62985	0.22115	0.53895
0.61585	0.1875	0.46938
0.65191	0.33594	0.54317
0.61309	0.31373	0.51322
0.61435	0.10841	0.52406
0.61156	0.12893	0.52256
0.61872	0.29613	0.5063
0.57188	0.36073	0.48112
0.63913	0.33022	0.51405
0.60658	0.106	0.41951
0.61161	0.12931	0.37437
0.61017	0.11661	0.43589
0.6003	0.12078	0.38195
0.6508	0.23338	0.44182
0.61434	0.1058	0.71922
0.61886	0.23548	0.54758
0.64185	0.35037	0.5297
0.64991	0.3265	0.53437
0.6672	0.49218	0.57063
0.61568	0.10491	0.61089
0.61807	0.1536	0.50236
0.64539	0.36387	0.5496
0.64994	0.3143	0.54417
0.67479	0.41009	0.59392
0.60912	0.11155	0.39178
0.61458	0.1251	0.39691
0.61433	0.12828	0.39931
0.60595	0.17436	0.38133
0.62226	0.23389	0.41326
0.60837	0.10204	0.4522
0.61127	0.17866	0.55147
0.6435	0.33351	0.55379
0.65092	0.37666	0.55525
0.68016	0.50842	0.54939
0.60534	0.10896	0.41906
0.61203	0.13207	0.45383
0.59511	0.14455	0.35254
0.60507	0.17954	0.38735
0.62273	0.15668	0.40454
0.6113	0.11086	0.39904
0.6014	0.12038	0.45203
0.5896	0.15056	0.42435
0.5982	0.21526	0.32602
0.6241	0.28363	0.42709
0.61322	0.10216	0.48656
0.61198	0.11813	0.54788
0.61787	0.27006	0.519
0.61372	0.28071	0.54407
0.65844	0.3324	0.55408
0.61297	0.10608	0.55631
0.62697	0.25822	0.50012
0.63442	0.33542	0.57037
0.56642	0.2203	0.42535
0.65508	0.31838	0.56299
0.6134	0.10725	0.40799
0.61141	0.13009	0.40201
0.58477	0.14728	0.38652
0.58281	0.23535	0.31261
0.60293	0.20424	0.38722
0.61418	0.09079	0.57868
0.61518	0.15661	0.59102
0.62573	0.28907	0.5617
0.66781	0.35818	0.55049
0.68899	0.36429	0.55127
0.6144	0.11299	0.76314
0.6245	0.19881	0.81377
0.63028	0.26367	0.71308
0.63065	0.27221	0.70439
0.66675	0.46565	0.47021
0.61426	0.11831	0.43793
0.60404	0.13058	0.39854
0.60604	0.15045	0.39843
0.61829	0.22016	0.4084
0.61074	0.27398	0.42753
0.61362	0.10096	0.61742
0.62726	0.26316	0.77883
0.64786	0.33554	0.78141
0.66084	0.33932	0.73261
0.67789	0.33588	0.6286
0.61448	0.10348	0.71697
0.6301	0.2528	0.74943
0.62947	0.31039	0.55932
0.66743	0.37827	0.57863
0.68977	0.62217	0.54059
0.60358	0.10816	0.42901
0.61795	0.15685	0.51888
0.61223	0.17731	0.52667
0.62852	0.2888	0.4928
0.64148	0.28799	0.68555
0.61455	0.11031	0.78127
0.62196	0.11548	0.58023
0.63672	0.31309	0.55038
0.6484	0.27855	0.73116
0.64923	0.58095	0.49466
0.61366	0.1063	0.46394
0.60275	0.13326	0.38769
0.62065	0.16567	0.61476
0.63173	0.28203	0.55946
0.61819	0.2815	0.49487
0.60483	0.10792	0.47963
0.58142	0.14932	0.54538
0.58116	0.21441	0.40622
0.58394	0.25747	0.42424
0.59323	0.25064	0.42454
0.61307	0.10361	0.51947
0.5601	0.11441	0.80126
0.62513	0.30463	0.59566
0.64138	0.2347	0.81474
0.68699	0.40037	0.54418
0.614	0.10221	0.70868
0.61995	0.14423	0.59733
0.651	0.47861	0.49483
0.65014	0.30503	0.75667
0.68621	0.44791	0.54396
0.59251	0.10713	0.39969
0.61064	0.12105	0.48991
0.60232	0.12573	0.52295
0.64414	0.32412	0.51082
0.58991	0.26512	0.38732
0.61182	0.10561	0.6872
0.60749	0.14237	0.6307
0.61779	0.09823	0.61152
0.6601	0.36398	0.70905
0.63288	0.27986	0.7878
0.61428	0.09727	0.81932
0.60363	0.14185	0.60474
0.61743	0.20893	0.72958
0.65475	0.38064	0.57605
0.70883	0.7669	0
0.59198	0.10963	0.4158
0.60657	0.1211	0.44382
0.64307	0.23187	0.54062
0.58521	0.21052	0.45785
0.62625	0.20066	0.50415
0.61498	0.09925	0.78211
0.62745	0.19677	0.97002
0.63438	0.343	0.65833
0.64387	0.44855	0.6441
0.68506	0.59096	0.61645
0.6143	0.09497	0.72811
0.64157	0.28483	0.63164
0.65196	0.37466	0.57286
0.67915	0.76971	0
0.70949	0.76271	0
0.60946	0.1025	0.54314
0.60586	0.11963	0.48837
0.59077	0.20505	0.48539
0.58893	0.23606	0.55968
0.59421	0.24036	0.39967
0.61706	0.10387	1
0.60941	0.16761	0.66383
0.61885	0.15046	0.98497
0.69367	0.71692	0
0.70212	0.72308	0.34978
0.61068	0.10317	0.58313
0.60404	0.13405	0.47753
0.62184	0.24385	0.52184
0.62879	0.17335	0.6256
0.68997	0.40324	0.57821
0.58537	0.11108	0.37315
0.59505	0.14157	0.33893
0.5869	0.17922	0.32101
0.59978	0.20919	0.30963
0.61009	0.28113	0.28578
0.60938	0.11109	0.3951
0.60579	0.13848	0.3759
0.60349	0.13431	0.36956
0.61517	0.13101	0.4417
0.61594	0.25199	0.43457
0.61181	0.10248	0.42622
0.61436	0.14649	0.40196
0.61802	0.09317	0.50562
0.6228	0.23648	0.43223
0.64518	0.32847	0.38646
0.60688	0.1087	0.40653
0.59222	0.13618	0.33938
0.61752	0.16198	0.29291
0.59105	0.19822	0.29822
0.61083	0.14675	0.3267
0.61452	0.10336	0.44858
0.60523	0.1176	0.40166
0.6162	0.1104	0.53797
0.64262	0.20639	0.50075
0.60937	0.26264	0.44034
0.6146	0.09353	0.50728
0.61702	0.14413	0.54492
0.61819	0.10503	0.52981
0.64742	0.27605	0.50273
0.67099	0.38598	0.44807
0.61406	0.10411	0.38498
0.61388	0.12907	0.36987
0.60468	0.15396	0.29134
0.60866	0.12962	0.3603
0.61636	0.19029	0.34046
0.61496	0.10234	0.52831
0.6117	0.14567	0.50776
0.60573	0.20347	0.52136
